meeting_id,caption,speaker,caption_group_id
18,{vocalsound} It's four if you wanna do that .,Industrial Designer,131
18,Yeah .,Project Manager,132
18,Yeah ?,Marketing,133
18,Yeah .,Project Manager,134
18,"It adds to sixteen , so that's four .",Industrial Designer,135
18,Oh no .,Marketing,136
18,It adds to thirteen .,Marketing,136
18,One five five two .,Marketing,136
18,Oh I thought she said five .,Industrial Designer,137
18,Hmm .,User Interface,138
18,"One five five two is thirteen , over four for now .",Marketing,139
18,I think that's um {disfmarker} next ?,Marketing,139
18,Um three .,User Interface,140
18,Six .,Industrial Designer,141
18,Six .,Project Manager,142
18,{vocalsound},Industrial Designer,143
18,Really ?,Marketing,144
18,{vocalsound},Marketing,144
18,Yeah .,User Interface,145
18,{vocalsound},User Interface,145
18,Two .,Marketing,146
18,{vocalsound} I wasn't cheating I swear .,Project Manager,147
18,Uh-oh .,Marketing,148
18,Right .,Marketing,148
18,One point three is {disfmarker},Marketing,148
18,So it's a one was true and seven was false ?,User Interface,149
18,Uh .,Project Manager,150
18,Huh ?,Industrial Designer,151
18,"{gap} Okay , so you guys really didn't like it ?",User Interface,152
18,Yeah .,Marketing,153
18,Oh I thought it was the other way round .,Project Manager,154
18,Wait a minute .,Industrial Designer,155
18,I really {disfmarker},Marketing,156
18,I thought it was the other way round too .,Industrial Designer,157
18,"{vocalsound} So we do have about the same thing , we just have it the other way {disfmarker} {vocalsound}",Project Manager,158
18,Well uh {disfmarker} {vocalsound},Marketing,159
18,"Sh Yeah I I was thinking one means no points , you know , all the way up to the top {vocalsound} .",Industrial Designer,160
18,Yeah yeah .,Marketing,161
18,It was one is true and {vocalsound} false is seven .,Marketing,161
18,{vocalsound},Project Manager,162
18,I should've kept the table up .,Marketing,163
18,Oh gosh .,Project Manager,164
18,Okay .,Project Manager,164
18,Well {disfmarker},Project Manager,164
18,I'll just I'll just reverse them all .,Industrial Designer,165
18,It's no problem .,Industrial Designer,165
18,Yeah .,Project Manager,166
18,"Right , well I'm glad this came out .",Marketing,167
18,{vocalsound} Yeah .,Project Manager,168
18,{vocalsound},Project Manager,168
18,{vocalsound} I thought you guys hated it .,Industrial Designer,169
18,{vocalsound},Industrial Designer,169
18,"I was like , why did you guys design it that way if you hated it ?",User Interface,170
18,{vocalsound},User Interface,170
18,Yeah .,Marketing,171
18,Yeah .,User Interface,172
18,{vocalsound},User Interface,172
18,{vocalsound} No .,Marketing,173
18,{vocalsound} Oh that's quite funny {vocalsound} .,Marketing,173
18,Okay .,Industrial Designer,174
18,Okay .,Marketing,175
18,{gap},Marketing,175
18,Yeah .,Project Manager,176
18,Okay .,Marketing,177
18,"So , starting again , one point one ?",Marketing,177
18,One .,User Interface,178
18,Say two .,Industrial Designer,179
18,Three .,Project Manager,180
18,Two .,Marketing,181
18,"Okay , one point two ?",Marketing,181
18,Uh three .,User Interface,182
18,Two .,Industrial Designer,183
18,Two .,Project Manager,184
18,Two .,Marketing,185
18,Okay .,Marketing,185
18,"Um , one point three ?",Marketing,185
18,One .,User Interface,186
18,One .,Project Manager,187
18,One .,Industrial Designer,188
18,Ha .,Marketing,189
18,{vocalsound} Two point one ?,Marketing,189
18,Two .,Project Manager,190
18,Uh two .,User Interface,191
18,Uh two .,Industrial Designer,192
18,Two point {disfmarker} I think I missed two .,Project Manager,193
18,"{vocalsound} Wait , is that two point one ?",Project Manager,193
18,Yeah I put it down as one point four for some reason .,Industrial Designer,194
18,Yeah .,Marketing,195
18,"One point four , one point five .",Project Manager,196
18,Okay right,Project Manager,196
18,"Oh dear , okay .",Marketing,197
18,Sorry .,Marketing,197
18,that's {disfmarker} I have two of them .,Project Manager,198
18,Mine has all kinds of problems .,Industrial Designer,199
18,Two and one .,Marketing,200
18,{vocalsound},User Interface,201
18,Sorry about that .,Marketing,202
18,"T two point two , which is one point five .",Marketing,202
18,One .,Project Manager,203
18,Uh three .,Industrial Designer,204
18,Wait why did I put three ?,Industrial Designer,204
18,Uh one .,User Interface,205
18,I meant one on mine too .,Industrial Designer,206
18,Okay .,Marketing,207
18,Three point one .,Marketing,207
18,Is that correct on my slide ?,Marketing,207
18,Yeah .,Project Manager,208
18,Yeah .,Project Manager,208
18,Yeah .,User Interface,209
18,Yeah ?,Marketing,210
18,Uh one .,User Interface,211
18,Three point one .,Industrial Designer,212
18,I have four .,Industrial Designer,212
18,Three .,Project Manager,213
18,"One , four , three , three , three point two ?",Marketing,214
18,Three .,Industrial Designer,215
18,Three .,Project Manager,216
18,Uh .,User Interface,217
18,One .,User Interface,217
18,Three point three .,Marketing,218
18,One .,User Interface,219
18,One .,Industrial Designer,220
18,Two .,Project Manager,221
18,Four point one ?,Marketing,222
18,One .,User Interface,223
18,Two .,Industrial Designer,224
18,Five .,Project Manager,225
18,Two .,Marketing,226
18,Four point two .,Marketing,226
18,Two .,User Interface,227
18,Three .,Industrial Designer,228
18,Four .,Project Manager,229
18,Two and four point three .,Marketing,230
18,Two .,Industrial Designer,231
18,"One , two .",Marketing,232
18,One .,User Interface,233
18,Two .,Project Manager,234
18,Right so I put one on that .,Marketing,235
18,{vocalsound},Industrial Designer,236
18,Okay I'll um I'll just do the calculations now if you want to continue .,Marketing,237
18,Okay .,Project Manager,238
18,Um {disfmarker},Project Manager,238
18,Or is it tedious ?,Marketing,239
18,I'm I'm sorry this was so tedious for everyone .,Marketing,239
18,"No no that's um {disfmarker} I think we should look at the ones that {vocalsound} like where s where people said four , where {disfmarker} um it looks like we might wanna discuss changing an aspect of the remote .",Project Manager,240
18,I didn't know how else to do it .,Marketing,241
18,Okay .,Marketing,241
18,Well the worst ones were three point one .,Marketing,241
18,Mm-hmm .,Industrial Designer,242
18,Do {disfmarker} does every ones have the slide ?,Marketing,243
18,The {disfmarker},Project Manager,244
18,Three point one .,Marketing,245
18,that was material .,Project Manager,246
18,Slide show .,Marketing,247
18,"Material {vocalsound} technologically innovative , okay .",Marketing,247
18,"Um ,",Marketing,247
18,Mm .,Project Manager,248
18,do you want to change it ?,Marketing,249
18,What are the suggestions ?,Marketing,249
18,"I don't know , anyone ?",Marketing,249
18,{vocalsound},Marketing,249
18,Um {disfmarker},Project Manager,250
18,Which one is that again sorry ?,User Interface,251
18,Three point one ?,User Interface,251
18,Mm-hmm .,Project Manager,252
18,Yeah that {disfmarker} it's three point one was not that good .,Marketing,253
18,Four point one .,Marketing,253
18,Does the shape {disfmarker},Project Manager,254
18,The shape .,Marketing,255
18,I think {disfmarker},User Interface,256
18,Four point two ?,Marketing,257
18,"See I'm having I'm having trouble imagining the {disfmarker} is it uh gonna be the size , like the the controller ?",Project Manager,258
18,It {disfmarker} or bigger ?,Project Manager,258
18,I think the wheel would probably be {disfmarker} mm .,Industrial Designer,259
18,Because {disfmarker},Project Manager,260
18,What if we just smash all the vegetables down flat ?,User Interface,261
18,{vocalsound},Project Manager,262
18,{vocalsound},Industrial Designer,263
18,{vocalsound},Marketing,264
18,And like then it {disfmarker} you could hold it in your hand better .,User Interface,265
18,"I think the base would definitely be larger , 'cause some of these are not as easy to hold .",Industrial Designer,266
18,They're kinda smallish .,Industrial Designer,266
18,Yeah .,Project Manager,267
18,"No but I imagine even if it was bigger , like if it's round and it's big then you you can't get {disfmarker} that's why remote controls are long because you have that thumb kind of {disfmarker}",Project Manager,267
18,Yeah .,User Interface,268
18,Yeah .,Industrial Designer,269
18,The flat one .,User Interface,270
18,Yeah .,User Interface,270
18,so c they could all be bananas and cucumbers .,Project Manager,271
18,{vocalsound},Industrial Designer,272
18,Yeah .,User Interface,273
18,"{vocalsound} Um but I don't s I I personally don't think this is comfortable to to sit there , like it's an awkward position .",Project Manager,274
18,I didn't {disfmarker} yeah .,User Interface,275
18,But like if if you just squash them flat like and you made it flat {disfmarker},User Interface,275
18,Well if they're that s uh stress ball stuff they would be pretty squishable .,Industrial Designer,276
18,Mm .,Industrial Designer,276
18,"But it's still too big I think , in your hand .",User Interface,277
18,Yeah .,User Interface,277
18,Yeah .,Project Manager,278
18,And would it even resemble fruit that way ?,Project Manager,278
18,{vocalsound},Industrial Designer,279
18,I mean {disfmarker} {vocalsound},Project Manager,280
18,"Yeah like certain ones {disfmarker} you'd have to limit the fruit selection ,",User Interface,281
18,Yeah .,Project Manager,282
18,like you could probably do a strawberry still .,User Interface,283
18,Yeah .,Project Manager,284
18,I think the broccoli would be out .,User Interface,285
18,{vocalsound},Project Manager,286
18,{vocalsound},Industrial Designer,287
18,{vocalsound},Marketing,288
18,"You could do {gap} , although the broccoli is quite comfortable , I have to say , like {disfmarker} sorta like a joystick .",User Interface,289
18,"Yeah that I I {disfmarker} when you were holding that before , it actually looked {disfmarker} yeah .",Project Manager,290
18,Yeah .,Marketing,291
18,That looked really good .,Marketing,291
18,I don't know .,User Interface,292
18,So {disfmarker},User Interface,292
18,{vocalsound},Industrial Designer,293
18,"Are there any fruits that look like broccoli , no ?",Marketing,294
18,Uh .,User Interface,295
18,Not that I can think of .,Industrial Designer,296
18,Rhubarb .,Industrial Designer,296
